method,params,val_accuracy,test_accuracy
NeuralNet,"{'n_hidden': 400, 'n_layers': 1, 'learning_rate': 0.011574784779752044, 'dropout_prob': 0.3128569592963844, 'n_epochs': 20, 'batch_size': 50}",0.7278039748893452,0.6980675579267346
NeuralNet,"{'n_hidden': 400, 'n_layers': 1, 'learning_rate': 0.011574784779752044, 'dropout_prob': 0.3128569592963844, 'n_epochs': 20, 'batch_size': 50}",0.6935227239853039,0.7115915506064083
NeuralNet,"{'n_hidden': 50, 'n_layers': 3, 'learning_rate': 0.0001, 'dropout_prob': 0.36493814510939465, 'n_epochs': 95, 'batch_size': 155}",0.45962912604507183,0.38450324141567666
NeuralNet,"{'n_hidden': 50, 'n_layers': 3, 'learning_rate': 0.0001, 'dropout_prob': 0.36493814510939465, 'n_epochs': 95, 'batch_size': 155}",0.7005525501200567,0.7057290858897608
NeuralNet,"{'n_hidden': 50, 'n_layers': 3, 'learning_rate': 0.0001, 'dropout_prob': 0.36493814510939465, 'n_epochs': 95, 'batch_size': 155}",0.5373332947608991,0.5173237383293526
NeuralNet,"{'n_hidden': 133, 'n_layers': 3, 'learning_rate': 0.00023335033723951283, 'dropout_prob': 0.4124043278048808, 'n_epochs': 20, 'batch_size': 200}",0.7467237538692973,0.7160271720586866
NeuralNet,"{'n_hidden': 133, 'n_layers': 3, 'learning_rate': 0.00023335033723951283, 'dropout_prob': 0.4124043278048808, 'n_epochs': 20, 'batch_size': 200}",0.7577747562704313,0.7152517137628338
NeuralNet,"{'n_hidden': 133, 'n_layers': 3, 'learning_rate': 0.00023335033723951283, 'dropout_prob': 0.4124043278048808, 'n_epochs': 20, 'batch_size': 200}",0.715219718228368,0.6845745835788951
NeuralNet,"{'n_hidden': 360, 'n_layers': 3, 'learning_rate': 0.06699681789205207, 'dropout_prob': 0.6301475778572903, 'n_epochs': 27, 'batch_size': 50}",0.5004773338733474,0.5335153075467601
NeuralNet,"{'n_hidden': 360, 'n_layers': 3, 'learning_rate': 0.06699681789205207, 'dropout_prob': 0.6301475778572903, 'n_epochs': 27, 'batch_size': 50}",0.5004773338733474,0.5335153075467601
NeuralNet,"{'n_hidden': 360, 'n_layers': 3, 'learning_rate': 0.06699681789205207, 'dropout_prob': 0.6301475778572903, 'n_epochs': 27, 'batch_size': 50}",0.4960222177221048,0.5050404789230435
NeuralNet,"{'n_hidden': 389, 'n_layers': 3, 'learning_rate': 0.00010101176118975444, 'dropout_prob': 0.41772924453147964, 'n_epochs': 45, 'batch_size': 200}",0.7195591170769808,0.6781537888892335
NeuralNet,"{'n_hidden': 389, 'n_layers': 3, 'learning_rate': 0.00010101176118975444, 'dropout_prob': 0.41772924453147964, 'n_epochs': 45, 'batch_size': 200}",0.705615182110105,0.6804801637767921
NeuralNet,"{'n_hidden': 389, 'n_layers': 3, 'learning_rate': 0.00010101176118975444, 'dropout_prob': 0.41772924453147964, 'n_epochs': 45, 'batch_size': 200}",0.705615182110105,0.6938800831291293
NeuralNet,"{'n_hidden': 400, 'n_layers': 2, 'learning_rate': 0.03863214682037371, 'dropout_prob': 0.21782080135906423, 'n_epochs': 82, 'batch_size': 150}",0.6748343796106112,0.6843574552560564
NeuralNet,"{'n_hidden': 400, 'n_layers': 2, 'learning_rate': 0.03863214682037371, 'dropout_prob': 0.21782080135906423, 'n_epochs': 82, 'batch_size': 150}",0.7048919489686695,0.6498030335928534
NeuralNet,"{'n_hidden': 400, 'n_layers': 2, 'learning_rate': 0.03863214682037371, 'dropout_prob': 0.21782080135906423, 'n_epochs': 82, 'batch_size': 150}",0.6389909451210691,0.6750519557058221
NeuralNet,"{'n_hidden': 186, 'n_layers': 3, 'learning_rate': 0.0002956110347817773, 'dropout_prob': 0.4713244201149074, 'n_epochs': 20, 'batch_size': 200}",0.7188358839355454,0.6719501225224107
NeuralNet,"{'n_hidden': 186, 'n_layers': 3, 'learning_rate': 0.0002956110347817773, 'dropout_prob': 0.4713244201149074, 'n_epochs': 20, 'batch_size': 200}",0.6726646801863048,0.6946555414249821
NeuralNet,"{'n_hidden': 186, 'n_layers': 3, 'learning_rate': 0.0002956110347817773, 'dropout_prob': 0.4713244201149074, 'n_epochs': 20, 'batch_size': 200}",0.7394914224549425,0.7113744222835695
